pair_a,pair_b,sector,tick_minutes,model,pair_selection,position_policy,cointegration_policy,exec_delay_ticks,param_grid_size,sharpe,committed_return_annual,invested_return_annual,num_trades,hit_rate,max_drawdown,avg_holding_minutes
AXISBANK,KOTAKBANK,Financials,60,Classical,Ranked,EOD_Flat,RollingCheck,1,16,0.7,0.0403,0.0379,44,0.476,0.12,44.8
AXISBANK,KOTAKBANK,Financials,60,Classical,Ranked,EOD_Flat,SkipCheck,0,16,1.02,0.0896,0.0677,53,0.531,0.117,37.3
AXISBANK,KOTAKBANK,Financials,60,Classical,Ranked,EOD_Flat,SkipCheck,1,16,0.52,0.0858,0.0671,67,0.46,0.114,52.7
AXISBANK,KOTAKBANK,Financials,60,Classical,Random,Carry,RollingCheck,0,16,0.75,0.1171,0.0868,51,0.474,0.114,53.3
AXISBANK,KOTAKBANK,Financials,60,Classical,Random,Carry,RollingCheck,1,16,0.53,0.0743,0.0655,75,0.43,0.133,49.3
AXISBANK,KOTAKBANK,Financials,60,Classical,Random,Carry,SkipCheck,0,16,0.79,0.0866,0.0812,57,0.527,0.119,40.1
AXISBANK,KOTAKBANK,Financials,60,Classical,Random,Carry,SkipCheck,1,16,0.42,0.0891,0.0696,64,0.433,0.113,46.7
AXISBANK,KOTAKBANK,Financials,60,Classical,Random,EOD_Flat,RollingCheck,0,16,0.73,0.09,0.0896,68,0.467,0.089,42.5
AXISBANK,KOTAKBANK,Financials,60,Classical,Random,EOD_Flat,RollingCheck,1,16,0.56,0.0271,0.0227,62,0.501,0.169,37.8
AXISBANK,KOTAKBANK,Financials,60,Classical,Random,EOD_Flat,SkipCheck,0,16,0.52,0.0515,0.0468,61,0.536,0.113,45.7
AXISBANK,KOTAKBANK,Financials,60,Classical,Random,EOD_Flat,SkipCheck,1,16,0.46,0.0116,0.0082,61,0.416,0.201,47.6
AXISBANK,KOTAKBANK,Financials,60,Preferred,Ranked,Carry,RollingCheck,0,16,1.47,0.2785,0.2296,54,0.536,0.139,54.4
AXISBANK,KOTAKBANK,Financials,60,Preferred,Ranked,Carry,RollingCheck,1,16,1.08,0.1768,0.1569,60,0.566,0.144,41.4
AXISBANK,KOTAKBANK,Financials,60,Preferred,Ranked,Carry,SkipCheck,0,16,1.51,0.2938,0.2582,27,0.518,0.159,38.0
AXISBANK,KOTAKBANK,Financials,60,Preferred,Ranked,Carry,SkipCheck,1,16,1.13,0.204,0.155,82,0.548,0.198,36.4
AXISBANK,KOTAKBANK,Financials,60,Preferred,Ranked,EOD_Flat,RollingCheck,0,16,1.47,0.275,0.2263,72,0.504,0.13,46.5
AXISBANK,KOTAKBANK,Financials,60,Preferred,Ranked,EOD_Flat,RollingCheck,1,16,0.92,0.1504,0.1237,54,0.601,0.123,58.0
AXISBANK,KOTAKBANK,Financials,60,Preferred,Ranked,EOD_Flat,SkipCheck,0,16,1.47,0.2718,0.1948,76,0.561,0.095,44.8
AXISBANK,KOTAKBANK,Financials,60,Preferred,Ranked,EOD_Flat,SkipCheck,1,16,0.82,0.1787,0.1334,61,0.61,0.08,43.4
AXISBANK,KOTAKBANK,Financials,60,Preferred,Random,Carry,RollingCheck,0,16,1.16,0.155,0.1207,66,0.484,0.163,40.9
AXISBANK,KOTAKBANK,Financials,60,Preferred,Random,Carry,RollingCheck,1,16,0.59,0.1668,0.1451,68,0.541,0.125,43.0
AXISBANK,KOTAKBANK,Financials,60,Preferred,Random,Carry,SkipCheck,0,16,1.21,0.2445,0.1847,75,0.501,0.149,49.7
AXISBANK,KOTAKBANK,Financials,60,Preferred,Random,Carry,SkipCheck,1,16,0.87,0.1239,0.112,59,0.539,0.126,39.3
AXISBANK,KOTAKBANK,Financials,60,Preferred,Random,EOD_Flat,RollingCheck,0,16,1.08,0.2123,0.2025,45,0.66,0.07,42.5
AXISBANK,KOTAKBANK,Financials,60,Preferred,Random,EOD_Flat,RollingCheck,1,16,0.8,0.1396,0.1234,46,0.553,0.1,43.4
AXISBANK,KOTAKBANK,Financials,60,Preferred,Random,EOD_Flat,SkipCheck,0,16,1.35,0.2108,0.2028,41,0.598,0.096,39.1
AXISBANK,KOTAKBANK,Financials,60,Preferred,Random,EOD_Flat,SkipCheck,1,16,0.81,0.0753,0.0626,90,0.557,0.078,41.8
ITC,BRITANNIA,Consumer,5,Classical,Ranked,Carry,RollingCheck,0,16,0.9,0.1395,0.1287,191,0.559,0.134,12.8
ITC,BRITANNIA,Consumer,5,Classical,Ranked,Carry,RollingCheck,1,16,0.6,0.1914,0.1656,222,0.482,0.102,21.6
ITC,BRITANNIA,Consumer,5,Classical,Ranked,Carry,SkipCheck,0,16,0.94,0.212,0.1526,178,0.466,0.118,13.2
ITC,BRITANNIA,Consumer,5,Classical,Ranked,Carry,SkipCheck,1,16,0.56,0.167,0.1472,188,0.487,0.125,25.3
ITC,BRITANNIA,Consumer,5,Classical,Ranked,EOD_Flat,RollingCheck,0,16,0.78,0.1196,0.0849,176,0.566,0.11,10.0
ITC,BRITANNIA,Consumer,5,Classical,Ranked,EOD_Flat,RollingCheck,1,16,0.61,0.1028,0.0984,159,0.476,0.075,14.4
ITC,BRITANNIA,Consumer,5,Classical,Ranked,EOD_Flat,SkipCheck,0,16,0.99,0.1448,0.1221,198,0.534,0.133,21.5
ITC,BRITANNIA,Consumer,5,Classical,Ranked,EOD_Flat,SkipCheck,1,16,0.7,0.1209,0.0967,174,0.5,0.112,17.7
ITC,BRITANNIA,Consumer,5,Classical,Random,Carry,RollingCheck,0,16,0.58,0.134,0.1305,184,0.538,0.129,23.7
ITC,BRITANNIA,Consumer,5,Classical,Random,Carry,RollingCheck,1,16,0.53,0.071,0.0559,166,0.507,0.129,12.6
ITC,BRITANNIA,Consumer,5,Classical,Random,Carry,SkipCheck,0,16,0.76,0.1904,0.1465,193,0.496,0.141,7.5
ITC,BRITANNIA,Consumer,5,Classical,Random,Carry,SkipCheck,1,16,0.22,0.0626,0.0584,150,0.514,0.077,22.2
ITC,BRITANNIA,Consumer,5,Classical,Random,EOD_Flat,RollingCheck,0,16,0.64,0.0718,0.0649,180,0.583,0.135,25.8
ITC,BRITANNIA,Consumer,5,Classical,Random,EOD_Flat,RollingCheck,1,16,0.33,0.0484,0.0403,200,0.605,0.119,30.8
ITC,BRITANNIA,Consumer,5,Classical,Random,EOD_Flat,SkipCheck,0,16,0.66,0.1186,0.1085,202,0.476,0.099,16.5
ITC,BRITANNIA,Consumer,5,Classical,Random,EOD_Flat,SkipCheck,1,16,0.41,0.0541,0.0516,173,0.557,0.168,23.2
ITC,BRITANNIA,Consumer,5,Preferred,Ranked,Carry,RollingCheck,0,16,1.38,0.2747,0.2724,182,0.552,0.158,15.0
ITC,BRITANNIA,Consumer,5,Preferred,Ranked,Carry,RollingCheck,1,16,0.94,0.1566,0.1337,166,0.525,0.118,29.4
ITC,BRITANNIA,Consumer,5,Preferred,Ranked,Carry,SkipCheck,0,16,1.52,0.2948,0.2147,186,0.535,0.109,20.9
ITC,BRITANNIA,Consumer,5,Preferred,Ranked,Carry,SkipCheck,1,16,1.05,0.2399,0.2289,204,0.595,0.099,31.0
ITC,BRITANNIA,Consumer,5,Preferred,Ranked,EOD_Flat,RollingCheck,0,16,1.43,0.2449,0.2131,172,0.553,0.144,19.7
ITC,BRITANNIA,Consumer,5,Preferred,Ranked,EOD_Flat,RollingCheck,1,16,1.14,0.1296,0.121,181,0.625,0.111,25.2
ITC,BRITANNIA,Consumer,5,Preferred,Ranked,EOD_Flat,SkipCheck,0,16,1.42,0.3129,0.2454,158,0.528,0.129,19.0
ITC,BRITANNIA,Consumer,5,Preferred,Ranked,EOD_Flat,SkipCheck,1,16,1.03,0.225,0.1991,144,0.522,0.066,15.2
ITC,BRITANNIA,Consumer,5,Preferred,Random,Carry,RollingCheck,0,16,0.84,0.2359,0.2018,180,0.493,0.099,17.1
ITC,BRITANNIA,Consumer,5,Preferred,Random,Carry,RollingCheck,1,16,1.0,0.1189,0.1092,175,0.649,0.073,13.0
ITC,BRITANNIA,Consumer,5,Preferred,Random,Carry,SkipCheck,0,16,1.19,0.3376,0.3223,179,0.553,0.13,15.2
ITC,BRITANNIA,Consumer,5,Preferred,Random,Carry,SkipCheck,1,16,0.81,0.1811,0.1773,194,0.589,0.101,16.5
ITC,BRITANNIA,Consumer,5,Preferred,Random,EOD_Flat,RollingCheck,0,16,0.97,0.2225,0.1762,166,0.526,0.138,16.9
ITC,BRITANNIA,Consumer,5,Preferred,Random,EOD_Flat,RollingCheck,1,16,0.79,0.1418,0.1134,182,0.5,0.123,20.8
ITC,BRITANNIA,Consumer,5,Preferred,Random,EOD_Flat,SkipCheck,0,16,1.0,0.2799,0.2414,184,0.519,0.174,22.0
ITC,BRITANNIA,Consumer,5,Preferred,Random,EOD_Flat,SkipCheck,1,16,0.75,0.175,0.1362,148,0.558,0.118,25.7
ITC,BRITANNIA,Consumer,15,Classical,Ranked,Carry,RollingCheck,0,16,0.99,0.19,0.1771,74,0.475,0.131,11.4
ITC,BRITANNIA,Consumer,15,Classical,Ranked,Carry,RollingCheck,1,16,0.65,0.0455,0.0362,66,0.474,0.088,24.2
ITC,BRITANNIA,Consumer,15,Classical,Ranked,Carry,SkipCheck,0,16,0.99,0.1653,0.1621,60,0.491,0.152,20.0
ITC,BRITANNIA,Consumer,15,Classical,Ranked,Carry,SkipCheck,1,16,0.72,0.0909,0.0822,66,0.508,0.05,16.6
ITC,BRITANNIA,Consumer,15,Classical,Ranked,EOD_Flat,RollingCheck,0,16,0.85,0.0738,0.0601,65,0.497,0.19,18.1
ITC,BRITANNIA,Consumer,15,Classical,Ranked,EOD_Flat,RollingCheck,1,16,0.59,0.1099,0.0911,33,0.437,0.093,19.2
ITC,BRITANNIA,Consumer,15,Classical,Ranked,EOD_Flat,SkipCheck,0,16,0.85,0.1702,0.1458,57,0.601,0.107,19.3
ITC,BRITANNIA,Consumer,15,Classical,Ranked,EOD_Flat,SkipCheck,1,16,0.64,0.1012,0.1012,73,0.453,0.115,21.4
ITC,BRITANNIA,Consumer,15,Classical,Random,Carry,RollingCheck,0,16,0.62,0.1176,0.1167,61,0.489,0.066,33.2
ITC,BRITANNIA,Consumer,15,Classical,Random,Carry,RollingCheck,1,16,0.53,0.0306,0.0232,35,0.517,0.101,16.3
ITC,BRITANNIA,Consumer,15,Classical,Random,Carry,SkipCheck,0,16,0.56,0.116,0.0983,65,0.534,0.095,20.8
ITC,BRITANNIA,Consumer,15,Classical,Random,Carry,SkipCheck,1,16,0.4,0.0934,0.0874,52,0.424,0.148,18.1
ITC,BRITANNIA,Consumer,15,Classical,Random,EOD_Flat,RollingCheck,0,16,0.62,0.0489,0.0363,68,0.514,0.105,6.0
ITC,BRITANNIA,Consumer,15,Classical,Random,EOD_Flat,RollingCheck,1,16,0.42,0.0716,0.0606,86,0.536,0.097,19.4
ITC,BRITANNIA,Consumer,15,Classical,Random,EOD_Flat,SkipCheck,0,16,0.6,0.1479,0.108,73,0.515,0.155,17.8
ITC,BRITANNIA,Consumer,15,Classical,Random,EOD_Flat,SkipCheck,1,16,0.58,0.0161,0.0142,71,0.487,0.05,21.5
ITC,BRITANNIA,Consumer,15,Preferred,Ranked,Carry,RollingCheck,0,16,1.45,0.2742,0.2066,80,0.553,0.14,23.3
ITC,BRITANNIA,Consumer,15,Preferred,Ranked,Carry,RollingCheck,1,16,0.91,0.1877,0.1799,58,0.555,0.123,25.0
ITC,BRITANNIA,Consumer,15,Preferred,Ranked,Carry,SkipCheck,0,16,1.56,0.3623,0.2592,60,0.634,0.121,31.0
ITC,BRITANNIA,Consumer,15,Preferred,Ranked,Carry,SkipCheck,1,16,0.92,0.179,0.1403,54,0.528,0.138,12.2
ITC,BRITANNIA,Consumer,15,Preferred,Ranked,EOD_Flat,RollingCheck,0,16,1.29,0.2603,0.2442,49,0.587,0.129,19.3
ITC,BRITANNIA,Consumer,15,Preferred,Ranked,EOD_Flat,RollingCheck,1,16,1.03,0.1767,0.1281,82,0.448,0.113,13.3
ITC,BRITANNIA,Consumer,15,Preferred,Ranked,EOD_Flat,SkipCheck,0,16,1.28,0.309,0.2887,52,0.596,0.112,21.2
ITC,BRITANNIA,Consumer,15,Preferred,Ranked,EOD_Flat,SkipCheck,1,16,1.04,0.1478,0.1244,56,0.587,0.12,10.8
ITC,BRITANNIA,Consumer,15,Preferred,Random,Carry,RollingCheck,0,16,0.95,0.2026,0.184,68,0.572,0.097,27.7
ITC,BRITANNIA,Consumer,15,Preferred,Random,Carry,RollingCheck,1,16,0.78,0.1923,0.1919,57,0.617,0.099,13.3
ITC,BRITANNIA,Consumer,15,Preferred,Random,Carry,SkipCheck,0,16,1.2,0.238,0.2027,66,0.551,0.087,10.5
ITC,BRITANNIA,Consumer,15,Preferred,Random,Carry,SkipCheck,1,16,0.96,0.1336,0.1145,76,0.561,0.11,21.3
ITC,BRITANNIA,Consumer,15,Preferred,Random,EOD_Flat,RollingCheck,0,16,1.05,0.2516,0.1983,59,0.518,0.081,16.3
ITC,BRITANNIA,Consumer,15,Preferred,Random,EOD_Flat,RollingCheck,1,16,0.87,0.1424,0.1102,37,0.603,0.104,18.1
ITC,BRITANNIA,Consumer,15,Preferred,Random,EOD_Flat,SkipCheck,0,16,1.04,0.2413,0.2072,35,0.587,0.151,16.8
ITC,BRITANNIA,Consumer,15,Preferred,Random,EOD_Flat,SkipCheck,1,16,0.65,0.0717,0.0613,44,0.597,0.125,14.9
ITC,BRITANNIA,Consumer,30,Classical,Ranked,Carry,RollingCheck,0,16,0.89,0.0928,0.083,95,0.494,0.17,21.5
ITC,BRITANNIA,Consumer,30,Classical,Ranked,Carry,RollingCheck,1,16,0.7,0.1453,0.1313,57,0.552,0.164,17.6
ITC,BRITANNIA,Consumer,30,Classical,Ranked,Carry,SkipCheck,0,16,0.93,0.1842,0.1782,61,0.47,0.065,16.1
ITC,BRITANNIA,Consumer,30,Classical,Ranked,Carry,SkipCheck,1,16,0.71,0.0823,0.0694,63,0.457,0.146,23.8
ITC,BRITANNIA,Consumer,30,Classical,Ranked,EOD_Flat,RollingCheck,0,16,0.88,0.1552,0.153,53,0.537,0.113,14.1
ITC,BRITANNIA,Consumer,30,Classical,Ranked,EOD_Flat,RollingCheck,1,16,0.77,0.0219,0.0192,60,0.583,0.115,18.8
ITC,BRITANNIA,Consumer,30,Classical,Ranked,EOD_Flat,SkipCheck,0,16,0.96,0.1563,0.1492,71,0.494,0.173,26.1
ITC,BRITANNIA,Consumer,30,Classical,Ranked,EOD_Flat,SkipCheck,1,16,0.62,0.1203,0.097,62,0.491,0.123,19.9
ITC,BRITANNIA,Consumer,30,Classical,Random,Carry,RollingCheck,0,16,0.91,0.0601,0.0516,52,0.489,0.122,20.5
ITC,BRITANNIA,Consumer,30,Classical,Random,Carry,RollingCheck,1,16,0.49,0.0453,0.0402,37,0.472,0.133,23.9
ITC,BRITANNIA,Consumer,30,Classical,Random,Carry,SkipCheck,0,16,0.92,0.1587,0.1154,39,0.494,0.138,14.4
ITC,BRITANNIA,Consumer,30,Classical,Random,Carry,SkipCheck,1,16,0.47,0.102,0.0778,73,0.518,0.137,21.9
ITC,BRITANNIA,Consumer,30,Classical,Random,EOD_Flat,RollingCheck,0,16,0.76,0.0871,0.0646,42,0.42,0.143,20.1
ITC,BRITANNIA,Consumer,30,Classical,Random,EOD_Flat,RollingCheck,1,16,0.37,0.016,0.0126,72,0.512,0.123,21.5
ITC,BRITANNIA,Consumer,30,Classical,Random,EOD_Flat,SkipCheck,0,16,0.66,0.1473,0.1123,99,0.559,0.095,23.6
ITC,BRITANNIA,Consumer,30,Classical,Random,EOD_Flat,SkipCheck,1,16,0.31,0.0249,0.0246,83,0.483,0.095,24.5
ITC,BRITANNIA,Consumer,30,Preferred,Ranked,Carry,RollingCheck,0,16,1.54,0.2751,0.2318,66,0.559,0.13,21.6
ITC,BRITANNIA,Consumer,30,Preferred,Ranked,Carry,RollingCheck,1,16,0.82,0.1966,0.1928,80,0.432,0.182,11.5
ITC,BRITANNIA,Consumer,30,Preferred,Ranked,Carry,SkipCheck,0,16,1.44,0.2988,0.2882,91,0.484,0.145,14.9
ITC,BRITANNIA,Consumer,30,Preferred,Ranked,Carry,SkipCheck,1,16,0.99,0.1615,0.1218,64,0.597,0.102,15.7
ITC,BRITANNIA,Consumer,30,Preferred,Ranked,EOD_Flat,RollingCheck,0,16,1.46,0.249,0.1928,53,0.633,0.108,10.8
ITC,BRITANNIA,Consumer,30,Preferred,Ranked,EOD_Flat,RollingCheck,1,16,1.06,0.1222,0.088,62,0.56,0.119,22.6
ITC,BRITANNIA,Consumer,30,Preferred,Ranked,EOD_Flat,SkipCheck,0,16,1.37,0.322,0.2432,41,0.54,0.173,26.2
ITC,BRITANNIA,Consumer,30,Preferred,Ranked,EOD_Flat,SkipCheck,1,16,1.22,0.1824,0.134,33,0.573,0.093,16.9
ITC,BRITANNIA,Consumer,30,Preferred,Random,Carry,RollingCheck,0,16,1.04,0.242,0.2063,65,0.584,0.071,13.3
ITC,BRITANNIA,Consumer,30,Preferred,Random,Carry,RollingCheck,1,16,0.68,0.1267,0.1128,74,0.531,0.138,27.0
ITC,BRITANNIA,Consumer,30,Preferred,Random,Carry,SkipCheck,0,16,1.08,0.233,0.2174,36,0.546,0.106,17.9
ITC,BRITANNIA,Consumer,30,Preferred,Random,Carry,SkipCheck,1,16,0.77,0.1716,0.1473,93,0.483,0.11,19.8
ITC,BRITANNIA,Consumer,30,Preferred,Random,EOD_Flat,RollingCheck,0,16,1.29,0.1603,0.139,45,0.571,0.087,22.5
ITC,BRITANNIA,Consumer,30,Preferred,Random,EOD_Flat,RollingCheck,1,16,0.69,0.1563,0.1427,58,0.522,0.09,23.7
ITC,BRITANNIA,Consumer,30,Preferred,Random,EOD_Flat,SkipCheck,0,16,1.2,0.2663,0.2333,56,0.44,0.099,32.2
ITC,BRITANNIA,Consumer,30,Preferred,Random,EOD_Flat,SkipCheck,1,16,0.75,0.1911,0.1454,75,0.508,0.102,23.0
ITC,BRITANNIA,Consumer,60,Classical,Ranked,Carry,RollingCheck,0,16,0.95,0.1575,0.1536,75,0.548,0.154,41.9
ITC,BRITANNIA,Consumer,60,Classical,Ranked,Carry,RollingCheck,1,16,0.77,0.0644,0.0476,52,0.449,0.068,39.7
ITC,BRITANNIA,Consumer,60,Classical,Ranked,Carry,SkipCheck,0,16,0.97,0.1764,0.142,56,0.475,0.158,42.0
ITC,BRITANNIA,Consumer,60,Classical,Ranked,Carry,SkipCheck,1,16,0.87,0.1322,0.1226,69,0.585,0.13,48.2
ITC,BRITANNIA,Consumer,60,Classical,Ranked,EOD_Flat,RollingCheck,0,16,0.87,0.0791,0.0671,65,0.463,0.106,45.0
ITC,BRITANNIA,Consumer,60,Classical,Ranked,EOD_Flat,RollingCheck,1,16,0.47,0.0722,0.0532,40,0.463,0.136,45.0
ITC,BRITANNIA,Consumer,60,Classical,Ranked,EOD_Flat,SkipCheck,0,16,1.04,0.1554,0.1392,77,0.496,0.153,44.6
ITC,BRITANNIA,Consumer,60,Classical,Ranked,EOD_Flat,SkipCheck,1,16,0.6,0.0742,0.071,73,0.51,0.05,45.1
ITC,BRITANNIA,Consumer,60,Classical,Random,Carry,RollingCheck,0,16,0.77,0.1058,0.083,86,0.524,0.127,43.5
ITC,BRITANNIA,Consumer,60,Classical,Random,Carry,RollingCheck,1,16,0.51,0.0539,0.0432,60,0.451,0.052,47.2
ITC,BRITANNIA,Consumer,60,Classical,Random,Carry,SkipCheck,0,16,0.72,0.1015,0.0888,67,0.487,0.106,35.8
ITC,BRITANNIA,Consumer,60,Classical,Random,Carry,SkipCheck,1,16,0.4,0.071,0.0696,49,0.49,0.164,36.8
ITC,BRITANNIA,Consumer,60,Classical,Random,EOD_Flat,RollingCheck,0,16,0.79,0.0741,0.0531,72,0.471,0.158,37.1
ITC,BRITANNIA,Consumer,60,Classical,Random,EOD_Flat,RollingCheck,1,16,0.38,0.0287,0.0228,98,0.521,0.138,50.7
ITC,BRITANNIA,Consumer,60,Classical,Random,EOD_Flat,SkipCheck,0,16,0.51,0.1526,0.1285,77,0.486,0.086,47.9
ITC,BRITANNIA,Consumer,60,Classical,Random,EOD_Flat,SkipCheck,1,16,0.7,0.0527,0.0413,70,0.579,0.096,48.5
ITC,BRITANNIA,Consumer,60,Preferred,Ranked,Carry,RollingCheck,0,16,1.42,0.2957,0.2582,41,0.523,0.109,52.3
ITC,BRITANNIA,Consumer,60,Preferred,Ranked,Carry,RollingCheck,1,16,1.02,0.1462,0.1314,43,0.492,0.158,39.3
ITC,BRITANNIA,Consumer,60,Preferred,Ranked,Carry,SkipCheck,0,16,1.55,0.2715,0.2083,55,0.603,0.135,54.0
ITC,BRITANNIA,Consumer,60,Preferred,Ranked,Carry,SkipCheck,1,16,1.01,0.1953,0.1674,26,0.539,0.127,39.4
ITC,BRITANNIA,Consumer,60,Preferred,Ranked,EOD_Flat,RollingCheck,0,16,1.29,0.2568,0.2099,77,0.592,0.141,44.6
ITC,BRITANNIA,Consumer,60,Preferred,Ranked,EOD_Flat,RollingCheck,1,16,0.95,0.1906,0.1659,71,0.633,0.11,49.3
ITC,BRITANNIA,Consumer,60,Preferred,Ranked,EOD_Flat,SkipCheck,0,16,1.35,0.2494,0.1774,77,0.614,0.152,46.7
ITC,BRITANNIA,Consumer,60,Preferred,Ranked,EOD_Flat,SkipCheck,1,16,1.12,0.1563,0.1262,63,0.572,0.133,37.0
ITC,BRITANNIA,Consumer,60,Preferred,Random,Carry,RollingCheck,0,16,1.04,0.2131,0.1869,55,0.543,0.124,47.4
ITC,BRITANNIA,Consumer,60,Preferred,Random,Carry,RollingCheck,1,16,0.84,0.1453,0.1173,90,0.557,0.135,46.0
ITC,BRITANNIA,Consumer,60,Preferred,Random,Carry,SkipCheck,0,16,1.25,0.2364,0.2153,16,0.493,0.086,46.1
ITC,BRITANNIA,Consumer,60,Preferred,Random,Carry,SkipCheck,1,16,0.97,0.1364,0.0961,83,0.521,0.077,48.2
ITC,BRITANNIA,Consumer,60,Preferred,Random,EOD_Flat,RollingCheck,0,16,1.27,0.2099,0.2051,46,0.621,0.078,36.5
ITC,BRITANNIA,Consumer,60,Preferred,Random,EOD_Flat,RollingCheck,1,16,0.81,0.0836,0.0786,69,0.557,0.136,41.0
ITC,BRITANNIA,Consumer,60,Preferred,Random,EOD_Flat,SkipCheck,0,16,1.12,0.2258,0.2164,61,0.445,0.068,46.2
ITC,BRITANNIA,Consumer,60,Preferred,Random,EOD_Flat,SkipCheck,1,16,0.78,0.1498,0.1069,64,0.456,0.073,41.8
